image_id,image_category,neckline_left,neckline_right,center_front,shoulder_left,shoulder_right,armpit_left,armpit_right,waistline_left,waistline_right,cuff_left_in,cuff_left_out,cuff_right_in,cuff_right_out,top_hem_left,top_hem_right,waistband_left,waistband_right,hemline_left,hemline_right,crotch,bottom_left_in,bottom_left_out,bottom_right_in,bottom_right_out,category
train1/blouse/336b0e18c9b7dbc17fd3c0127d630834.jpg,blouse,199_47_1,302_38_1,254_108_1,165_59_1,361_48_1,170_220_1,366_199_0,-1_-1_-1,-1_-1_-1,190_128_1,162_100_1,327_110_1,370_85_1,183_360_1,364_349_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/570341058f3603871c697dbbf21928d2.jpg,blouse,195_120_1,318_120_1,255_172_1,155_144_1,363_150_1,147_292_0,369_292_0,-1_-1_-1,-1_-1_-1,143_491_1,97_484_1,368_493_1,412_488_1,142_460_1,368_474_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/6e63e7edd6089f4bc19700609efe2cd0.jpg,blouse,105_91_1,135_95_1,121_94_1,86_102_1,153_111_1,89_139_0,145_143_0,-1_-1_-1,-1_-1_-1,87_224_1,72_225_1,139_227_1,154_233_1,87_187_1,143_191_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/dc920ac8bf63f73a9ebf1d558ab500c0.jpg,blouse,161_77_1,238_77_1,198_123_1,108_110_1,286_113_1,124_188_0,271_183_0,-1_-1_-1,-1_-1_-1,99_362_1,78_360_1,297_365_1,320_360_1,128_347_1,268_347_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/41b06ecabb32cec02a354803ad937508.jpg,blouse,256_139_1,303_146_0,285_158_1,201_160_1,349_175_1,215_237_0,349_253_0,-1_-1_-1,-1_-1_-1,205_398_1,172_402_1,371_395_1,395_388_1,187_375_0,321_408_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/eabc120f709015b7c1c9af993c89042f.jpg,blouse,187_141_0,256_122_0,230_170_0,-1_-1_-1,-1_-1_-1,200_241_1,305_191_0,-1_-1_-1,-1_-1_-1,184_155_1,156_142_1,240_186_1,259_154_1,237_263_1,321_221_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/92dabfab71d93d626232e21dd1aaa604.jpg,blouse,246_131_1,279_131_1,268_172_1,188_170_1,348_170_1,174_263_0,340_260_1,-1_-1_-1,-1_-1_-1,118_445_1,37_417_1,398_439_1,475_419_1,110_440_0,394_447_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/4fc21069b5badcfb0c6fd0329b0b3559.jpg,blouse,204_110_1,275_119_0,229_134_1,163_128_1,299_143_0,206_190_0,305_203_0,-1_-1_-1,-1_-1_-1,223_161_1,273_184_1,314_364_0,341_370_1,170_403_1,328_364_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/63d33bb66e03f5b148fdbb2e75e562ac.jpg,blouse,248_85_1,283_89_1,269_95_0,217_95_1,311_100_0,215_184_1,321_180_1,-1_-1_-1,-1_-1_-1,266_114_1,249_104_1,298_102_1,307_87_1,230_196_1,305_197_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/b02ff5fd93517a80c23da076347ad008.jpg,blouse,217_85_1,312_85_1,263_116_1,157_110_1,370_111_1,186_200_1,348_188_1,-1_-1_-1,-1_-1_-1,151_472_1,122_475_1,388_448_1,415_449_1,191_417_1,369_407_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/8adc0edcde808eccc5f9bcc10928501b.jpg,blouse,232_163_1,302_163_1,267_198_1,178_185_1,360_188_1,197_273_1,327_267_1,-1_-1_-1,-1_-1_-1,161_321_1,146_267_1,346_344_1,393_315_1,206_339_1,327_334_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/dfc117970ea1bc1ba1ad6b289194be7f.jpg,blouse,212_48_1,289_42_1,262_97_1,141_81_1,371_75_1,139_218_0,356_202_0,-1_-1_-1,-1_-1_-1,142_482_1,113_483_1,406_497_1,449_486_1,157_481_1,379_481_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/f1d769c3d46acd707eaf0e2e11859b4c.jpg,blouse,205_143_1,280_149_0,249_170_1,174_150_1,323_160_1,189_212_1,307_204_0,-1_-1_-1,-1_-1_-1,174_300_1,149_303_1,295_217_1,318_209_1,191_349_1,325_356_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/7dfa0023272cc912f928f4defe3ec50e.jpg,blouse,226_82_1,287_84_1,256_132_1,160_128_1,353_133_1,162_189_1,347_192_1,-1_-1_-1,-1_-1_-1,147_442_1,103_429_1,366_455_1,404_447_1,140_409_1,358_416_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/06ea768e3ad2336de7260eff103cff7a.jpg,blouse,213_135_0,305_145_0,252_227_1,168_150_0,353_166_1,178_234_1,343_246_1,-1_-1_-1,-1_-1_-1,166_349_0,134_345_1,347_287_1,372_306_1,157_356_1,289_369_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/fc1467ef1a2660fede4ef2b6f044bf7f.jpg,blouse,161_111_1,203_111_1,186_121_1,120_138_1,248_133_1,132_203_1,240_197_1,-1_-1_-1,-1_-1_-1,136_333_1,109_336_1,242_335_1,263_335_1,136_326_1,243_321_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/cbefe0d8936c3b64cc7ee05958860eca.jpg,blouse,182_128_1,296_127_1,244_157_1,139_199_1,360_188_1,149_265_0,356_251_0,-1_-1_-1,-1_-1_-1,209_459_1,168_483_1,295_453_1,332_474_1,139_370_1,351_373_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/c2aeee83d096cd77f039850a1bc6ec4f.jpg,blouse,202_169_1,242_173_1,219_190_1,159_179_0,282_199_1,133_224_0,268_257_0,-1_-1_-1,-1_-1_-1,187_148_1,166_119_1,218_339_1,224_361_1,154_305_1,248_323_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/ddcdc788f1754153b6db8d39102511db.jpg,blouse,198_121_1,278_121_1,235_150_1,133_158_1,336_157_1,139_295_0,298_290_0,-1_-1_-1,-1_-1_-1,152_398_1,100_427_1,334_432_1,403_397_1,147_394_1,315_390_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/5ba48a4874fa2ecd6d6f4a9a866d55e2.jpg,blouse,209_82_1,298_82_1,253_121_1,149_116_1,355_113_1,148_217_1,353_215_1,-1_-1_-1,-1_-1_-1,155_449_1,113_454_1,353_445_1,397_451_1,157_405_0,351_404_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/faf131621cf0236b39272fc8ff562097.jpg,blouse,149_203_1,211_202_0,180_237_1,120_211_1,235_209_0,131_294_0,244_279_0,-1_-1_-1,-1_-1_-1,89_252_1,63_260_1,211_241_1,226_219_1,150_383_1,253_367_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/52840589ee2c88d8485b429e0a779930.jpg,blouse,221_89_1,354_120_1,272_176_1,164_104_1,390_147_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,128_459_1,75_440_0,273_506_1,345_492_1,155_399_1,291_423_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/7695ec38a659cb5574eb23d590ae11af.jpg,blouse,242_47_0,305_63_0,267_70_1,181_68_0,357_92_1,174_196_0,325_250_0,-1_-1_-1,-1_-1_-1,223_69_1,190_40_1,182_321_1,197_378_1,139_353_1,312_422_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/c801c4e719d7508523fbabb9b97ed574.jpg,blouse,226_117_1,296_116_1,256_250_1,155_150_1,368_149_1,157_271_1,358_275_1,-1_-1_-1,-1_-1_-1,129_467_1,96_459_1,382_476_1,415_469_1,200_444_1,314_441_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/f08b4ab436186cf3bd37439634ecfd49.jpg,blouse,216_131_1,275_136_1,258_175_1,180_151_1,311_152_1,204_212_0,315_205_0,-1_-1_-1,-1_-1_-1,196_240_1,167_230_1,307_230_0,325_227_1,207_333_1,321_327_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/b58c09f3d92f1a9b70077fc0a977b9ff.jpg,blouse,199_34_1,279_33_1,237_49_1,126_85_1,362_91_1,131_205_1,360_203_1,-1_-1_-1,-1_-1_-1,93_453_1,65_449_1,385_464_1,405_464_1,133_485_1,339_496_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/4fad7d6abe8429be667e3735baa70e36.jpg,blouse,209_88_1,279_84_1,239_111_1,143_129_1,357_126_1,154_235_1,341_223_1,-1_-1_-1,-1_-1_-1,123_318_1,150_315_1,356_299_1,388_302_1,170_461_1,349_455_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/524bab5f2d4f4bd43bd94f3ff254f577.jpg,blouse,130_42_1,254_39_1,197_101_1,74_64_1,310_60_1,85_162_1,315_176_1,-1_-1_-1,-1_-1_-1,64_480_1,31_474_1,314_466_1,329_490_1,75_393_1,299_401_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/4bceda26696deace776835d7418db926.jpg,blouse,244_146_0,314_152_0,288_190_0,181_170_0,372_184_1,191_258_0,355_272_0,-1_-1_-1,-1_-1_-1,217_367_1,199_396_1,329_382_1,350_419_1,181_446_0,348_437_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/b17fde711bd445f1de5dbc2f301f80ee.jpg,blouse,174_121_0,246_111_0,221_161_1,79_177_1,341_120_1,141_268_1,333_227_0,-1_-1_-1,-1_-1_-1,221_428_1,191_452_0,355_376_1,387_342_1,138_436_0,320_400_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/31cf041f337a687b9ab599ebb7150cd3.jpg,blouse,230_89_1,282_93_1,261_98_1,212_94_1,301_102_1,220_136_1,294_138_1,-1_-1_-1,-1_-1_-1,219_239_1,206_242_1,293_201_1,304_208_1,221_181_1,284_178_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/dd6c41de7e15531a6e624802fd735274.jpg,blouse,167_34_1,266_34_1,232_70_1,114_72_0,328_68_0,143_183_0,314_180_0,-1_-1_-1,-1_-1_-1,130_477_1,105_493_1,341_486_1,380_485_1,154_351_1,314_335_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/b8ab86302f6a05d533ec86f1c9b8984d.jpg,blouse,149_19_1,365_19_1,263_137_1,93_65_1,429_63_1,151_200_1,384_220_1,-1_-1_-1,-1_-1_-1,126_383_1,57_384_1,404_390_1,468_381_1,151_473_1,391_468_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/c022030ef1f3a939c52bca483f2e25aa.jpg,blouse,228_199_0,268_202_1,244_210_0,172_209_1,301_220_0,190_248_0,308_273_1,-1_-1_-1,-1_-1_-1,217_268_1,193_237_1,298_318_1,328_343_1,195_335_1,284_339_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/7fe5690b8b49df4896a92b0bca48f69b.jpg,blouse,214_37_1,288_35_1,249_60_1,159_78_1,346_77_1,150_182_0,357_175_0,-1_-1_-1,-1_-1_-1,75_420_1,51_409_1,435_418_1,456_405_1,165_474_1,347_473_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/73d40a2bb95ef32dda0e2556ae9ff3ba.jpg,blouse,157_110_1,229_107_1,190_143_1,77_159_1,317_163_1,109_234_1,280_225_0,-1_-1_-1,-1_-1_-1,64_456_1,43_444_1,215_449_1,235_471_1,92_383_0,238_401_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/46cff52bc34df1e65a1704319641b736.jpg,blouse,185_186_1,268_176_1,221_205_1,174_194_1,280_183_1,194_249_0,270_245_0,-1_-1_-1,-1_-1_-1,196_369_0,171_356_1,299_386_1,341_377_1,192_374_1,294_390_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/84907f01a18523f527b9ec1b43235b7d.jpg,blouse,80_82_1,130_77_1,108_89_1,54_107_1,156_89_1,66_159_0,165_135_0,-1_-1_-1,-1_-1_-1,89_278_1,71_282_1,168_276_1,187_277_1,87_256_0,180_245_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/726c7b0b808b699b04b770c8a28efb99.jpg,blouse,125_108_1,161_117_1,144_119_1,101_111_1,184_129_1,106_156_0,174_166_0,-1_-1_-1,-1_-1_-1,119_212_1,95_220_1,212_136_1,224_149_1,93_228_0,178_242_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/3be54bc3ad6860fd2842cddf2ec8a189.jpg,blouse,191_116_1,329_113_1,260_179_1,140_145_1,381_142_1,155_291_1,368_290_1,-1_-1_-1,-1_-1_-1,113_381_1,59_357_1,408_379_1,462_356_1,143_455_1,380_453_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/a67167f13e67c0c183ef467e9ffb7491.jpg,blouse,235_111_0,260_99_1,240_114_1,214_132_1,291_110_1,216_158_0,281_145_0,-1_-1_-1,-1_-1_-1,213_215_1,214_233_1,272_251_1,295_254_1,214_221_0,331_250_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/e99e09b37326f58e8d4ca51b2447dd31.jpg,blouse,176_89_1,334_88_1,250_100_1,-1_-1_-1,-1_-1_-1,170_169_1,328_162_1,-1_-1_-1,-1_-1_-1,121_356_1,86_343_1,403_350_1,438_343_1,147_301_1,374_288_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/7db55bc98a899ce039d67dbb298d4d2a.jpg,blouse,236_127_1,283_128_1,259_135_1,178_154_1,343_163_1,202_224_1,316_226_1,-1_-1_-1,-1_-1_-1,173_394_1,149_398_1,332_398_1,356_403_1,178_352_1,331_363_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/4f3dee1772b5037b570855de9993185a.jpg,blouse,213_61_1,329_60_0,273_80_1,156_75_1,390_77_1,180_185_0,363_180_0,-1_-1_-1,-1_-1_-1,189_464_0,151_483_0,332_81_1,382_56_1,184_435_1,376_434_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/0ee0d954961f8afb390644ceccf4dc67.jpg,blouse,162_48_1,321_51_1,237_135_1,-1_-1_-1,-1_-1_-1,119_227_1,356_224_1,-1_-1_-1,-1_-1_-1,162_284_1,0_310_0,380_310_1,503_203_1,186_489_1,492_401_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/e78fcb18c2808f90cc26f9e85fb9d635.jpg,blouse,211_94_1,314_113_1,250_154_1,148_109_1,369_158_1,115_232_1,344_288_1,-1_-1_-1,-1_-1_-1,86_411_1,79_419_1,297_482_1,320_459_1,117_413_1,257_455_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/4b920931de65f204547f47941960feb4.jpg,blouse,215_130_0,336_150_0,261_163_1,184_140_0,359_182_0,189_215_0,324_235_0,-1_-1_-1,-1_-1_-1,187_363_0,150_381_1,234_336_1,249_372_1,161_341_0,313_346_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/2d6696bc30e184df27abbe7db95f0813.jpg,blouse,217_138_0,273_149_1,254_163_1,153_166_1,329_175_1,172_234_1,320_240_1,-1_-1_-1,-1_-1_-1,142_452_1,107_446_1,332_447_0,361_439_1,192_356_1,323_348_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/39c72a3e1dfb8aec70dfc650ce3e6f53.jpg,blouse,239_75_1,270_75_1,255_81_1,208_98_1,305_96_1,213_129_0,298_126_0,-1_-1_-1,-1_-1_-1,223_190_0,200_190_1,295_189_1,315_187_1,222_179_0,295_172_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/7a489adfd5a2d24dff6f37e128506633.jpg,blouse,202_46_1,296_35_1,250_44_1,134_97_1,362_101_1,155_169_1,361_172_1,-1_-1_-1,-1_-1_-1,54_495_1,21_473_1,406_497_1,446_492_1,144_389_1,342_400_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/84cf0339c93bb9be056812b02e85e031.jpg,blouse,227_116_1,272_111_1,244_124_1,179_143_0,329_137_1,185_183_0,304_183_1,-1_-1_-1,-1_-1_-1,179_293_1,158_292_1,307_322_1,331_320_1,170_343_1,309_354_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/1776ad70169b9f2944fe2a4e8fc5aec4.jpg,blouse,160_152_1,212_152_0,202_192_1,-1_-1_-1,-1_-1_-1,134_251_0,253_203_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,101_272_1,-1_-1_-1,316_175_1,172_309_1,253_278_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/ab4bb73751435d52242810145a1438cb.jpg,blouse,208_125_1,300_128_1,250_259_1,129_179_1,382_183_1,134_277_1,369_286_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,153_424_1,345_427_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/20b764d5a2cf6f95b94be045c053fee3.jpg,blouse,221_109_1,301_103_1,262_162_1,153_145_1,375_146_1,167_201_0,345_205_0,-1_-1_-1,-1_-1_-1,170_243_1,130_230_1,345_246_1,381_237_1,174_374_1,343_361_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/528871fbfac87877091dce77f542e14c.jpg,blouse,175_175_1,349_164_1,268_177_1,-1_-1_-1,-1_-1_-1,211_237_0,329_228_0,-1_-1_-1,-1_-1_-1,283_286_1,233_372_1,285_274_1,315_185_1,220_307_0,325_296_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/641bfd992f6c94862ea12cedd037bf7d.jpg,blouse,223_59_1,302_59_1,265_68_1,133_113_1,384_118_1,148_224_1,357_226_1,-1_-1_-1,-1_-1_-1,140_468_1,91_472_1,351_471_1,395_475_1,142_467_1,354_469_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/d0116d6e0c6b373ced882f760f9061e9.jpg,blouse,199_127_1,309_125_1,254_226_1,156_158_1,348_144_1,171_254_1,337_250_1,-1_-1_-1,-1_-1_-1,155_460_1,87_449_1,356_453_1,428_440_1,168_459_1,341_458_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/551f331f7c43d027ca8c32c6f5f83737.jpg,blouse,216_85_1,303_89_1,255_133_1,162_119_1,357_118_1,162_199_0,352_203_0,-1_-1_-1,-1_-1_-1,138_455_1,96_449_1,364_458_1,411_451_1,135_444_1,367_450_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/f17303eb4484ef565f8411552fa6c86d.jpg,blouse,98_100_1,154_102_1,135_112_1,54_141_0,214_138_1,63_215_1,230_183_0,-1_-1_-1,-1_-1_-1,66_139_1,30_127_1,280_248_0,278_275_1,79_309_1,312_253_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/27dd14ef778166f851b71fc270e411ff.jpg,blouse,196_138_1,257_136_0,229_152_1,155_159_1,299_153_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,168_294_1,159_320_1,345_179_1,372_186_1,168_344_1,302_352_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/69d02e8d28564f51d089ef923194dd54.jpg,blouse,71_120_1,184_129_1,120_185_1,44_136_1,215_154_1,-1_-1_-1,168_274_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,200_340_1,241_360_1,26_361_1,200_359_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/52cb6e829f840a9f3342406fc194b44d.jpg,blouse,221_196_1,275_194_1,253_218_1,186_201_1,302_202_1,174_295_1,295_300_1,-1_-1_-1,-1_-1_-1,161_218_1,121_236_1,357_423_1,401_395_1,164_414_1,314_398_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/db1e609115720d758546b5251c2ac0ed.jpg,blouse,215_105_1,302_107_1,260_148_1,152_138_1,373_146_1,156_231_0,362_214_0,-1_-1_-1,-1_-1_-1,143_478_1,106_477_1,374_477_1,422_476_1,139_464_1,388_470_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
